Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
Mercedes-Benz C Class (EQ Boost),Benz,2024-03-17,"€26,872.00",2019,"28,041",Convertible,Automatic,Petrol,Red Mercedes-Benz C Class1.5 C200 EQ Boost AMG Line Cabriolet 2dr Petrol G-Tronic+ Euro 6 (s/s) (198 ps)2 previous owners,Galway
Mercedes-Benz C Class (AMG Sport Edition),Benz,18/03/2024,"€10,605.00",2014,"79,330",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class2.1 C250 CDI AMG Sport Edition G-Tronic+ Euro 5 (s/s) 4dr,Wicklow
Mercedes-Benz C Class (C220),Benz,2024-03-19,"€9,658.00",2015,"102,295",Saloon,Manual,Diesel,Black Mercedes-Benz C-Class2.1 C220 BLUETEC SE 4d 170 BHP,Cavan
Mercedes-Benz A Class (Sport),Benz,20/03/2024,"€15,393.00",2017,"37,378",Hatchback,Automatic,Diesel,Silver Mercedes-Benz A-Class1.5 A 180 D SPORT EXECUTIVE 5d 107 BHP,Kilkenny
Mercedes-Benz CLA Class (AMG Line),Benz,20/03/2024,"€18,234.00",2017,"55,613 miles",Saloon,Manual,Diesel,Grey Mercedes-Benz Cla Class2.1 CLA200d AMG Line Coupe 4dr Diesel Euro 6 (s/s) (136 ps)3 previous owners,Carlow
Mercedes-Benz GLC Class (GLC300d),Benz,21/03/2024,"€45,459.00",2020,"12,466",SUV,Automatic,Diesel,Silver Mercedes-Benz GLCGlc 300D 4Matic Amg Line Premium Pls 5Dr 9G-Tronic 2.02 previous owners,Kerry
Mercedes-Benz GLA Class (AMG Line),Benz,22/03/2024,"€ 14,405",2016,"95,054",SUV,Automatic,Diesel,Black Mercedes-Benz Gla Diesel HatchbackGLA 200d AMG Line 5dr Auto [Executive] 2.14 previous owners,Galway
Mercedes-Benz C Class (Sport),Benz,22/03/2024,"€5,387.00",2008,"80,323",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class3.0 C320 CDI V6 Sport 7G-Tronic 4dr5 previous owners,Dublin
Mercedes-Benz C Class (Sport),Benz,23/03/2024,"€8,928.00",2011,"93,411",Saloon,Automatic,Petrol,Mercedes-Benz C Class1.8 C250 BlueEfficiency Sport G-Tronic+ Euro 5 (s/s) 4dr5 previous owners,Dublin
Mercedes-Benz GL Class (GL63 V8),Benz,24/03/2024,"€30,312.00",2014,"74,968",SUV,Automatic,Petrol,Red Mercedes-Benz GL Class5.5 GL63 V8 AMG SpdS+7GT 4WD 5dr2 previous owners,Clare
Mercedes-Benz C Class (C300h),Benz,24/03/2024,"€18,432.00",2015,"49,755 miles",Estate,Automatic,Diesel Hybrid,Navy Mercedes-Benz C ClassC300 BlueTEC Hybrid AMG Line Premium Plus 5dr Auto 2.1,Cork
Mercedes-Benz C Class (C43 V6),Benz,27/03/2024,"€48,140.00",2021,"7,210",Estate,Automatic,Petrol,Mercedes-Benz C Class3.0 C43 V6 AMG Edition (Premium Plus) Estate 5dr Petrol G-Tronic+ 4MATIC Euro 6 (s/s) (390 ps)1 previous owner,Dublin
Mercedes-Benz E Class (E220d),Benz,28/03/2024,"€19,844.00",2017,"59,373",Saloon,Automatic,Diesel,Black Mercedes-Benz E Class2.0 E220d AMG Line G-Tronic+ Euro 6 (s/s) 4dr,Dublin
Mercedes-Benz GLA Class (Exclusive Edition),Benz,28/03/2024,"€40,187.00",2020,"35,401",SUV,Automatic,Petrol Plug-In Hybrid,Mercedes-Benz GLAGla 250E Exclusive Edition 5Dr Auto 1.32 previous owners,Offaly
Mercedes-Benz S Class (S500L),Benz,30/03/2024,"€54,191.00",2018,"12,837",Saloon,Automatic,Petrol,Silver Mercedes-Benz S ClassS500L AMG Line 4dr 9G-Tronic 3.0,Dublin
Mercedes-Benz C Class (C63 V8 BiTurbo),Benz,2024-03-30,"€45,493.00",2016,"52,049",Coupe,Automatic,Petrol,Black Mercedes-Benz C Class4.0 C63 V8 BiTurbo AMG S (Premium) SpdS MCT Euro 6 (s/s) 2dr4 previous owners,Westmeath
Mercedes-Benz CLA Class (CLA35),Benz,31/03/2024,"€39,261.00",2020,"20,269",Saloon,Automatic,Petrol,Mercedes-Benz CLA35 4Matic 4dr Tip Auto 2.0,Galway
Mercedes-Benz C Class (AMG Sport Edition),Benz,31/03/2024,"€11,223.00",2015,"73,341",Coupe,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C250 CDI AMG Sport Edition G-Tronic+ Euro 5 (s/s) 2dr,Mayo
Mercedes-Benz A Class (SE),Benz,2024-03-31,"€19,786.00",2019,"24,833",Hatchback,Automatic,Diesel,Mercedes-Benz A Class1.5 A180d SE Hatchback 5dr Diesel 7G-DCT Euro 6 (s/s) (116 ps)1 previous owner,Kildare
Mercedes-Benz SLC (SLC200),Benz,01/04/2024,"€24,174.00",2018,"33,640",Convertible,Automatic,Petrol,Black Mercedes-Benz Slc RoadsterSLC 200 AMG Line 2dr 9G-Tronic 2.02 previous owners,Louth
Mercedes-Benz C Class (C63 V8 BiTurbo),Benz,01/04/2024,"€49,488.00",2019,"34,071",Convertible,Automatic,Petrol,Black Mercedes-Benz C-Class4.0 AMG C 63 V8 BI TURBO PREMIUM PLUS 2d 470 BHP GHOST ALARM SYSTEM XENON LIGHTS DAB,Cork
Mercedes-Benz CLC Class (CLC200 CDI),Benz,2024-04-03,"€3,362.00",2008,"100,104",Hatchback,Manual,Diesel,Blue Mercedes-Benz Clc Class2.1 CLC200 CDI Sport Coupe Euro 4 3dr6 previous owners,Westmeath
Mercedes-Benz C Class (AMG Line),Benz,03/04/2024,"€19,417.00",2016,"44,245",Saloon,Automatic,Diesel,Grey Mercedes-Benz C Class2.1 C220d AMG Line (Premium Plus) 7G-Tronic+ Euro 6 (s/s) 4dr,Kildare
Mercedes-Benz GLS Class (GLS400d),Benz,03/04/2024,"€74,371.00",2020,"30,335",SUV,Automatic,Diesel,Grey Mercedes-Benz GLSGLS 400d 4Matic AMG Line Premium 5dr 9G-Tronic 2.9,Dublin
Mercedes-Benz C Class (C63 V8 BiTurbo),Benz,04/04/2024,"€33,395.00",2016,"37,253",Saloon,Automatic,Petrol,Black Mercedes-Benz C ClassC63 Premium 4dr Auto 4.02 previous owners,Mayo
Mercedes-Benz CLA Class (CLA200d),Benz,2024-04-04,"€22,046.00",2017,"29,864",Saloon,Automatic,Diesel,Blue Mercedes-Benz Cla ClassMercedes-Benz CLA 200d 2.1 AMG Line 4dr Auto2 previous owners,Laois
Mercedes-Benz CLA Class (AMG Line),Benz,06/04/2024,"€32,964.00",2022,"6,131",Estate,Automatic,Petrol,Grey Mercedes-Benz Cla ClassCLA 180 AMG Line Shooting Brake 1.3 5dr1 previous owner,Dublin
Mercedes-Benz E Class (AMG Line Night Edition),Benz,2024-04-06,"€45,444.00",2021,"25,518",Convertible,Automatic,Diesel,Mercedes-Benz E-ClassE 220 d AMG Line Cabriolet 2.0 2dr,Tipperary
Mercedes-Benz E Class (E220),Benz,2024-04-08,"€ 13,767",2016,"74,466",Saloon,Automatic,Diesel,Mercedes-Benz E Class2.1 E220 BlueTEC AMG Night Edition G-Tronic+ Euro 6 (s/s) 4dr3 previous owners,Limerick
Mercedes-Benz C Class (BlueTEC),Benz,08/04/2024,"€16,698.00",2015,"56,333 miles",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C250 BlueTEC AMG Line G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Limerick
Mercedes-Benz CLA Class (AMG Line),Benz,2024-04-09,"€16,932.00",2017,"52,778",Saloon,Manual,Petrol,Navy Mercedes-Benz CLA1.6 CLA 180 AMG LINE 4d 121 BHP2 previous owners,Dublin
Mercedes-Benz CLS (AMG Line),Benz,2024-04-09,"€21,660.00",2017,"27,941",Saloon,Automatic,Diesel,Black Mercedes-Benz CLS2.1L AMG Line CLS220d 4dr,Galway
Mercedes-Benz A Class (A200 CDI),Benz,10/04/2024,"€8,437.00",2014,"128,317",Hatchback,Automatic,Diesel,Red Mercedes-Benz A Class2.1 A200 CDI Sport 7G-DCT Euro 6 (s/s) 5dr3 previous owners,Dublin
Mercedes-Benz A Class (SE),Benz,2024-04-10,"€17,379.00",2019,"29,126",Hatchback,Manual,Petrol,Black Mercedes-Benz A Class1.3 A180 SE Euro 6 (s/s) 5dr1 previous owner,Donegal
Mercedes-Benz GLA Class (AMG Line),Benz,11/04/2024,"€15,002.00",2015,"58,792",S.U.V.,Manual,Diesel,Red Mercedes-Benz GLAGLA 200 CDI AMG Line 5dr 2.1,Dublin
Mercedes-Benz E Class (AMG Line),Benz,11/04/2024,"€17,589.00",2015,"41,921",Coupe,Automatic,Diesel,Black Mercedes-Benz E Class3.0 E350d V6 BlueTEC AMG Line Coupe 2dr Diesel G-Tronic+ Euro 6 (s/s) (258 ps)3 previous owners,Meath
Mercedes-Benz C Class (C220d),Benz,12/04/2024,"€24,803.00",2017,"44,466",Convertible,Automatic,Diesel,Black Mercedes-Benz C-ClassC 220 D AMG LINE 2.1 2dr,Kildare
Mercedes-Benz E Class (AMG Line Edition),Benz,13/04/2024,"€35,182.00",2021,"18,699",Saloon,Automatic,Petrol,Black Mercedes-Benz E ClassE200 Amg Line Edition 4Dr 9G-Tronic 2.01 previous owner,Cork
Mercedes-Benz GLA Class (Sport),Benz,13/04/2024,"€14,572.00",2017,"63,946",SUV,Manual,Diesel,Mercedes-Benz Gla-Class2.1 GLA 200 D SPORT PREMIUM 5d 134 BHP **REAR CAMERA**HEATED SEATS**A/C**,Kildare
Mercedes-Benz E Class (E220d),Benz,13/04/2024,"€23,238.00",2017,"74,015 miles",Saloon,Automatic,Diesel,Red Mercedes-Benz E-Class2.0 E 220 D 4MATIC AMG LINE PREMIUM PLUS 4d 192 BHP2 previous owners,Dublin
Mercedes-Benz E Class (BlueEfficiency),Benz,2024-04-14,"€ 8,198",2010,"58,340",Saloon,Automatic,Diesel,Blue Mercedes-Benz E-Class2.1 E220 CDI BLUEEFFICIENCY SE 4d 170 BHP 12 MONTH WARRANTY INCLUDED,Leitrim
Mercedes-Benz M Class (BlueTEC),Benz,14/04/2024,"€13,772.00",2013,"101,766",SUV,Automatic,Diesel,Red Mercedes-Benz M Class3.0 ML350 V6 BlueTEC AMG Sport G-Tronic 4WD Euro 6 (s/s) 5dr2 previous owners,Roscommon
Mercedes-Benz E Class (BlueEfficiency),Benz,17/04/2024,"€7,175.00",2010,"81,267",Saloon,Automatic,Diesel,Grey Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency Sport Tiptronic Euro 5 4dr,Kilkenny
Mercedes-Benz A Class (AMG Edition),Benz,2024-04-18,"€43,825.00",2021,"4,987",Saloon,Automatic,Petrol,Silver Mercedes-Benz A ClassA35 4Matic Premium Plus Edition 4dr Auto 2.01 previous owner,Donegal
Mercedes-Benz C Class (AMG Edition 125),Benz,18/04/2024,"€23,604.00",2012,"79,019",Estate,Automatic,Petrol,Black Mercedes-Benz C ClassC63 AMG EDITION 125 6.3 5dr3 previous owners,Wicklow
Mercedes-Benz E Class (E400d),Benz,2024-04-19,"€ 35,610",2019,"56,273",Coupe,Automatic,Diesel,Mercedes-Benz E Class2.9 E400d AMG Line (Premium Plus) G-Tronic+ 4MATIC Euro 6 (s/s) 2dr4 previous owners,Louth
Mercedes-Benz A Class (A180d),Benz,19/04/2024,"€16,659.00",2018,"42,550",Hatchback,Manual,Diesel,Black Mercedes-Benz A Class1.5L AMG Line A180d 5dr,Dublin
Mercedes-Benz A Class (A180d),Benz,19/04/2024,"€15,704.00",2018,45214,Hatchback,Automatic,Diesel,Red Mercedes-Benz A Class1.5 A180d Sport Edition 7G-DCT Euro 6 (s/s) 5dr,Meath
Mercedes-Benz E Class (E220d),Benz,20/04/2024,"€16,120.00",2016,119141,Saloon,Automatic,Diesel,Blue Mercedes-Benz E Class2.0 E220d AMG Line (Premium) G-Tronic+ Euro 6 (s/s) 4dr,Cork
Mercedes-Benz A Class (Sport Edition),Benz,21/04/2024,"€17,609.00",2018,"25,898",Hatchback,Automatic,Diesel,Navy Mercedes-Benz A-Class1.5 A 180 D SPORT EDITION 5d AUTO 107 BHP REAR CAMERA + BLUETOOTH + CRUISE1 previous owner,Dublin
Mercedes-Benz E Class (E350 CGI V6),Benz,22/04/2024,"€10,577.00",2009,40650,Saloon,Automatic,Petrol,Red Mercedes-Benz E Class3.5 E350 CGI V6 BlueEfficiency Avantgarde G-Tronic Euro 5 4dr2 previous owners,Dublin
Mercedes-Benz GLA Class (GLA180),Benz,22/04/2024,"€22,474.00",2019,"13,740",SUV,Manual,Petrol,Red Mercedes-Benz Gla Class1.6 GLA180 Urban Edition Euro 6 (s/s) 5dr1 previous owner,Cork
Mercedes-Benz E Class (E220d),Benz,22/04/2024,"€16,104.00",2016,93040,Saloon,Automatic,Diesel,Black Mercedes-Benz E Class2.0 E220d AMG Line Saloon 4dr Diesel G-Tronic+ Euro 6 (s/s) (194 ps)2 previous owners,Meath
Mercedes-Benz C Class (C200),Benz,22/04/2024,"€22,902.00",2019,"31,176",Saloon,Automatic,Petrol,"Blue Mercedes-Benz C ClassC200 Sport 4dr 9G-Tronic [Bluetooth, Dynamic Select Driving Modes, DAB Radio] 1.5",Kerry
Mercedes-Benz E Class (E53 BiTurbo),Benz,24/04/2024,"€42,158.00",2019,"29,697",Saloon,Automatic,Petrol,Blue Mercedes-Benz E ClassE53 BiTurbo AMG(Premium) SpdS TCT 4MATIC+ Euro 6 (s/s) 4dr Saloon 3.0 Automatic Petrol3 previous owners,Dublin
Mercedes-Benz C Class (C220 CDI),Benz,25/04/2024,"€5,641.00",2011,"105,069",Saloon,Automatic,Diesel,Blue Mercedes-Benz C Class2.1 C220 CDI BlueEfficiency Sport Auto 4dr,Meath
Mercedes-Benz A Class (Engineered by AMG),Benz,25/04/2024,"€14,946.00",2013,35823,Hatchback,Automatic,Petrol,Grey Mercedes-Benz A ClassA250 Blueefficiency Engineered By Amg 5Dr Auto 2.01 previous owner,Cork
Mercedes-Benz A Class (Sport),Benz,25/04/2024,"€ 15,580",2017,"28,913",Hatchback,Manual,Diesel,"Red Mercedes-Benz A ClassA180d Sport Executive 5dr with Satellite Navigation, Reversing Camera, Heated Seats, Parking Sensors, Climate Control, Bluetooth Connectivity, DAB 1.52 previous owners",Donegal
Mercedes-Benz E Class (AMG Line),Benz,26/04/2024,"€27,059.00",2018,"33,754",Estate,Automatic,Diesel,Black Mercedes-Benz E-Class2.0 E 220 D 4MATIC AMG LINE 5d 192 BHP MOT UNTIL MAY 2023,Laois
Mercedes-Benz A Class (A200),Benz,2024-04-26,"€18,447.00",2018,"57,363 miles",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A-Class1.3 A 200 AMG LINE EXECUTIVE 5d 161 BHP COMPETITIVE FINANCE AVAILABLE1 previous owner,Meath
Mercedes-Benz M Class (Sport),Benz,27/04/2024,"€8,407.00",2010,"85,194",SUV,Automatic,Diesel,Black Mercedes-Benz M-Class3.0 ML350 CDI BLUEEFFICIENCY SPORT 5d AUTO 224 BHP FORMER KEEPER OWNED FOR 7 YEARS,Kilkenny
Mercedes-Benz A Class (A180),Benz,29/04/2024,"€13,999.00",2015,"41,560",Hatchback,Automatic,Petrol,Blue Mercedes-Benz A ClassA180 BlueEFFICIENCY Sport 5dr Auto 1.6,Cork
Mercedes-Benz E Class (E350 V6),Benz,29/04/2024,"€ 16,353",2015,"70,515",Saloon,Automatic,Diesel,Red Mercedes-Benz E ClassE350 Bluetec Amg Night Ed Premium 4Dr 9G-Tronic 3.01 previous owner,Wicklow
Mercedes-Benz GLC Class (AMG Line),Benz,30/04/2024,"€32,282.00",2019,"40,855",SUV,Automatic,Diesel,"Mercedes-Benz Glc-Class2.0 GLC 220 D 4MATIC AMG LINE 5d 192 BHP 19""ALLOYS*NAV*CAMERA*PRIVACY GLASS",Donegal
Mercedes-Benz C Class (C220d),Benz,2024-05-01,"€17,833.00",2016,"70,024",Coupe,Automatic,Diesel,Black Mercedes-Benz C ClassC 220 D AMG LINE 2.1 2dr2 previous owners,Kildare
Mercedes-Benz A Class (AMG Line),Benz,01/05/2024,"€21,682.00",2018,"27,015",Hatchback,Automatic,Diesel,Grey Mercedes-Benz A ClassA200d AMG Line Premium Plus 5dr Auto 2.12 previous owners,Dublin
Mercedes-Benz GLC Class (AMG Night Edition),Benz,02/05/2024,"€32,415.00",2019,43120,SUV,Automatic,Petrol,Red Mercedes-Benz Glc Class2.0 GLC250 AMG Night Edition (Premium Plus) G-Tronic+ 4MATIC Euro 6 (s/s) 5dr1 previous owner,Donegal
Mercedes-Benz C Class (C220 CDI),Benz,02/05/2024,"€11,499.00",2014,"99,561",Estate,Automatic,Diesel,Mercedes-Benz C Class2.1 C220 CDI AMG Sport Edition G-Tronic+ Euro 5 (s/s) 5dr3 previous owners,Meath
Mercedes-Benz E Class (BlueEfficiency),Benz,2024-05-02,"€8,187.00",2012,"81,783",Saloon,Automatic,Diesel,Silver Mercedes-Benz E-Class2.1 E250 CDI BLUEEFFICIENCY AVANTGARDE 4d 204 BHP LUXURY SALOON great spec2 previous owners,Laois
Mercedes-Benz CLA Class (CLA220d),Benz,02/05/2024,"€30,049.00",2020,"39,172",Saloon,Automatic,Diesel,Mercedes-Benz Cla ClassCLA 220d AMG Line Premium Plus 4dr Tip Auto 2.0,Meath
Mercedes-Benz E Class (E350 CDI V6),Benz,04/05/2024,"€6,192.00",2010,"129,823",Saloon,Automatic,Diesel,Blue Mercedes-Benz E Class3.0 E350 CDI V6 BlueEfficiency Sport G-Tronic Euro 5 4dr2 previous owners,Dublin
Mercedes-Benz E Class (AMG Night Edition),Benz,2024-05-05,"€14,972.00",2016,87384,Estate,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E220 BlueTEC AMG Night Edition G-Tronic+ Euro 6 (s/s) 5dr3 previous owners,Cork
Mercedes-Benz E Class (E400 V6),Benz,06/05/2024,"€ 33,217",2017,"49,220",Coupe,Automatic,Petrol,Blue Mercedes-Benz E Class3.0 E400 V6 AMG Line (Premium Plus) G-Tronic+ 4MATIC Euro 6 (s/s) 2dr2 previous owners,Waterford
Mercedes-Benz E Class (AMG Line),Benz,2024-05-06,"€26,694.00",2018,"48,379",Convertible,Automatic,Diesel,Mercedes-Benz E-ClassE220d AMG Line Premium 2dr 9G-Tronic Diesel Cabriolet 2.0,Dublin
Mercedes-Benz E Class (BlueEfficiency),Benz,2024-05-07,"€6,936.00",2010,"95,126",Coupe,Automatic,Diesel,Blue Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency SE Tiptronic Euro 5 2dr,Kerry
Mercedes-Benz C Class (C250 CDI),Benz,08/05/2024,"€9,463.00",2013,"80,217",Saloon,Automatic,Diesel,Red Mercedes-Benz C-Class2.1 C250 CDI BLUEEFFICIENCY AMG SPORT 4d 202 BHP,Dublin
Mercedes-Benz C Class (C200d),Benz,08/05/2024,"€12,163.00",2015,"84,099",Estate,Automatic,Diesel,Silver Mercedes-Benz C Class1.6 C200d SE G-Tronic+ Euro 6 (s/s) 5dr,Dublin
Mercedes-Benz Eqc (EQC 400),Benz,09/05/2024,"€64,183.00",2020,27592,SUV,Automatic,Electric,Mercedes-Benz EQCEQC 400 300kW AMG Line Premium Plus 80kWh 5dr Auto,Dublin
Mercedes-Benz C Class (C300),Benz,09/05/2024,"€30,906.00",2019,"22,790",Coupe,Automatic,Petrol,Black Mercedes-Benz C ClassC300 AMG Line Premium 2dr 9G-Tronic 2.0,Waterford
Mercedes-Benz A Class (Sport),Benz,09/05/2024,"€17,744.00",2019,"58,975",Hatchback,Automatic,Diesel,Mercedes-Benz A Class1.5 A180d Sport 7G-DCT Euro 6 (s/s) 5dr,Donegal
Mercedes-Benz SLK (BlueEfficiency),Benz,2024-05-10,"€10,027.00",2012,81813,Convertible,Automatic,Diesel,Silver Mercedes-Benz SLK2.1 SLK250 CDI BLUEEFFICIENCY AMG SPORT 2d 204 BHP SUPERB CONDITION,Cork
Mercedes-Benz A Class (AMG Edition),Benz,2024-05-11,"€38,284.00",2021,"6,818",Hatchback,Automatic,Petrol,Navy Mercedes-Benz A ClassA35 4Matic Premium Edition Auto 2.0 5dr,Cork
Mercedes-Benz C Class (C350 CDI V6),Benz,12/05/2024,"€6,769.00",2010,"93,188",Saloon,Automatic,Diesel,Mercedes-Benz C Class3.0 C350 CDI V6 BlueEfficiency Sport Auto Euro 5 4dr5 previous owners,Cork
Mercedes-Benz C Class (C220d),Benz,2024-05-13,"€19,940.00",2016,"37,132",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class2.1 C220d AMG Line (Premium) 7G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Roscommon
Mercedes-Benz C Class (C200d),Benz,13/05/2024,"€17,296.00",2018,"53,316",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class1.6 C200d Sport G-Tronic+ Euro 6 (s/s) 4dr,Tipperary
Mercedes-Benz A Class (A180),Benz,14/05/2024,"€12,757.00",2014,"7,230 miles",Hatchback,Manual,Petrol,Silver Mercedes-Benz A Class1.6 A180 SE Euro 6 (s/s) 5dr,Kildare
Mercedes-Benz C Class (AMG Sport Edition),Benz,15/05/2024,"€12,974.00",2015,"49,229",Coupe,Automatic,Petrol,Red Mercedes-Benz C Class1.6 C180 AMG Sport Edition G-Tronic+ Euro 6 (s/s) 2dr3 previous owners,Dublin
Mercedes-Benz E Class (E220d),Benz,15/05/2024,"€21,606.00",2017,54413,Saloon,Automatic,Diesel,Red Mercedes-Benz E ClassE220d AMG Line 4dr 9G-Tronic 2.01 previous owner,Clare
Mercedes-Benz M Class (ML350 V6),Benz,15/05/2024,"€20,900.00",2014,"76,338",SUV,Automatic,Diesel,Grey Mercedes-Benz M Class3.0 ML350 V6 BlueTEC AMG Line G-Tronic 4WD Euro 6 (s/s) 5dr4 previous owners,Kerry
Mercedes-Benz CLA Class (CLA220d),Benz,2024-05-16,"€36,148.00",2021,"12,974 miles",Saloon,Automatic,Diesel,Blue Mercedes-Benz Cla ClassCLA 220d AMG Line Premium 4dr Tip Auto 2.0,Donegal
Mercedes-Benz A Class (AMG Line),Benz,2024-05-17,"€19,912.00",2017,"22,367",Hatchback,Automatic,Diesel,Red Mercedes-Benz A ClassA200d AMG Line Premium 5dr Auto 2.1,Waterford
Mercedes-Benz A Class (A45),Benz,17/05/2024,"€ 30,254",2017,"21,671",Hatchback,Automatic,Petrol,Navy Mercedes-Benz A Class2.0 A45 AMG (Premium) SpdS DCT 4MATIC Euro 6 (s/s) 5dr,Cork
Mercedes-Benz A Class (A200d),Benz,2024-05-18,"€16,270.00",2016,"47,337",Hatchback,Manual,Diesel,Blue Mercedes-Benz A ClassA200d AMG Line Executive 5dr 2.1,Waterford
Mercedes-Benz C Class (AMG Line Edition),Benz,2024-05-18,"€31,461.00",2020,"5,345 miles",Saloon,Automatic,Diesel,Red Mercedes-Benz C-Class2.0 C 300 D AMG LINE EDITION PREMIUM 4d AUTO 242 BHP Sat Nav - Reverse Camera1 previous owner,Limerick
Mercedes-Benz C Class (AMG Line),Benz,19/05/2024,"€15,380.00",2014,"75,079",Saloon,Automatic,Diesel,Red Mercedes-Benz C Class2.1 C220 BlueTEC AMG Line G-Tronic+ Euro 6 (s/s) 4dr2 previous owners,Limerick
Mercedes-Benz E Class (E250),Benz,2024-05-20,"€12,247.00",2012,"72,145",Convertible,Automatic,Petrol,Black Mercedes-Benz E Class1.8 E250 BlueEfficiency Sport Cabriolet G-Tronic+ Euro 5 (s/s) 2dr,Dublin
Mercedes-Benz SL Class (BlueEfficiency),Benz,21/05/2024,"€23,411.00",2013,"31,051",Convertible,Auto,Petrol,Grey Mercedes-Benz SL Class3.5 SL350 V6 BlueEfficiency G-Tronic Euro 5 (s/s) 2dr4 previous owners,Dublin
Mercedes-Benz A Class (A200d),Benz,21/05/2024,"€27,197.00",2020,"24,753",Hatchback,Automatic,Diesel,Silver Mercedes-Benz A Class Diesel HatchbackA200d AMG Line Premium 5dr Auto 2.02 previous owners,Dublin
Mercedes-Benz A Class (A180),Benz,23/05/2024,"€18,165.00",2018,"78,834",Hatchback,Manual,Petrol,Blue Mercedes-Benz A Class1.3 A180 AMG Line (Premium) Hatchback 5dr Petrol Manual Euro 6 (s/s) (136 ps)1 previous owner,Westmeath
Mercedes-Benz C Class (Sport),Benz,25/05/2024,"€4,843.00",2009,"155,186 miles",Estate,Automatic,Diesel,Grey Mercedes-Benz C Class3.0 C320 CDI V6 Sport G-Tronic Euro 4 5dr3 previous owners,Kildare
Mercedes-Benz GLA Class (GLA220d),Benz,25/05/2024,"€17,493.00",2016,"47,288",SUV,Auto,Diesel,Blue Mercedes-Benz Gla Class2.1 GLA220d AMG Line (Premium) 7G-DCT 4MATIC (s/s) 5dr3 previous owners,Cork
Mercedes-Benz CLA Class (CLA220d),Benz,26/05/2024,"€36,388.00",2020,"11,377",Estate,Automatic,Diesel,Blue Mercedes-Benz Cla ClassCLA 220d AMG Line Premium Plus 5dr Tip Auto 2.01 previous owner,Mayo
Mercedes-Benz C Class (C350 CDI V6),Benz,27/05/2024,"€7,296.00",2010,"85,233",Saloon,Automatic,Diesel,Black Mercedes-Benz C Class3.0 C350 CDI V6 BlueEfficiency Sport Auto Euro 5 4dr4 previous owners,Donegal
Mercedes-Benz C Class (AMG Line),Benz,27/05/2024,"€18,293.00",2016,"70,345",Saloon,Automatic,Diesel,Blue Mercedes-Benz C ClassC220 D AMG LINE PREMIUM PLUS 2.1 4dr,Louth
Mercedes-Benz SLK (AMG Sport Edition 125),Benz,27/05/2024,"€10,006.00",2011,"78,190",Convertible,Automatic,Petrol,Red Mercedes-Benz SLK1.8 SLK250 BlueEfficiency AMG Sport Edition 125 G-Tronic+ Euro 5 (s/s) 2dr5 previous owners,Galway
Mercedes-Benz A Class (Sport),Benz,28/05/2024,"€14,796.00",2017,"57,210",Hatchback,Automatic,Diesel,Silver Mercedes-Benz A ClassA180d Sport Premium 5dr Auto 1.51 previous owner,Kildare
Mercedes-Benz GLA Class (GLA200d),Benz,28/05/2024,"€17,492.00",2017,"38,871",SUV,Manual,Diesel,Grey Mercedes-Benz GLA200d SE 5dr 2.1,Wicklow
Mercedes-Benz Amg Gt (R),Benz,30/05/2024,"€112,344.00",2017,"23,385",Coupe,Automatic,Petrol,Black Mercedes-Benz Amg GtAMG GT V8 BiTurbo R Coupe 4.0 Automatic Petrol 2dr,Dublin
Mercedes-Benz E Class (BlueEfficiency),Benz,31/05/2024,"€ 4,819",2012,"161,725",Estate,Manual,Diesel,Red Mercedes-Benz E Class2.1 E250 CDI BlueEfficiency Avantgarde 5dr3 previous owners,Kerry
Mercedes-Benz Glb Class (GLB220d),Benz,2024-05-31,"€38,505.00",2020,"12,763",SUV,Automatic,Diesel,Mercedes-Benz Glb-ClassGLB 220 D 4MATIC AMG Line 2.0 5dr,Limerick
Mercedes-Benz M Class (ML350 V6),Benz,01/06/2024,"€ 16,285",2014,"92,098",SUV,Automatic,Diesel,Navy Mercedes-Benz M ClassML350 CDi BlueTEC AMG Sport 5dr Auto 3.0,Cork
Mercedes-Benz GLA Class (GLA220 CDI),Benz,02/06/2024,"€13,765.00",2014,"89,221",SUV,Automatic,Diesel,Black Mercedes-Benz Gla Class2.1 GLA220 CDI AMG Line 7G-DCT 4MATIC Euro 6 (s/s) 5dr3 previous owners,Limerick
Mercedes-Benz C Class (AMG Sport),Benz,2024-06-02,"€7,109.00",2012,"78,247",Coupe,Manual,Diesel,Navy Mercedes-Benz C ClassC220 CDI BLUEEFFICIENCY AMG SPORT 2.1 2dr3 previous owners,Wexford
